4200.00000000001  0.9767308
4200.02999999934  0.9706439
4200.05999999867  0.9608496
4200.089999998  0.9614807
4200.11999999733  0.9609892
4200.14999999666  0.9572631
4200.17999999599  0.9521447
4200.20999999531  0.9505631
4200.23999999464  0.9527709
4200.26999999397  0.9563211
4200.2999999933  0.9596986
4200.32999999263  0.9626265
4200.35999999196  0.9683313
4200.38999999129  0.975296
4200.41999999062  0.9804278
4200.44999998995  0.9824048
4200.47999998928  0.9835932
4200.50999998861  0.9870221
4200.53999998794  0.989352
4200.56999998727  0.9913003
4200.5999999866  0.9945773
4200.62999998593  0.996964
4200.65999998526  0.9970922
4200.68999998458  0.9973836
4200.71999998392  0.9991045
4200.74999998324  1.001681
4200.77999998257  0.9998612
4200.8099999819  0.9986887
4200.83999998123  0.9998305
4200.86999998056  1.002392
4200.89999997989  1.001314
4200.92999997922  1.000721
4200.95999997855  1.003415
4200.98999997788  1.006982
4201.01999997721  1.006891
4201.04999997654  1.005299
4201.07999997587  1.003555
4201.1099999752  1.001089
4201.13999997453  0.9988443
4201.16999997386  0.9998714
4201.19999997319  1.001628
4201.22999997252  1.00195
4201.25999997185  1.001809
4201.28999997117  1.002882
4201.3199999705  1.005981
4201.34999996983  1.004297
4201.37999996916  1.002476
4201.40999996849  1.001716
4201.43999996782  1.000633
4201.46999996715  0.9995114
4201.49999996648  0.998866
4201.52999996581  0.99955
4201.55999996514  1.001412
4201.58999996447  1.002756
4201.6199999638  1.00093
4201.64999996313  0.9994739
4201.67999996246  1.000023
4201.70999996179  1.002
4201.73999996112  0.999667
4201.76999996045  0.9988895
4201.79999995978  1.000271
4201.8299999591  1.002107
4201.85999995843  1.001896
4201.88999995776  1.005029
4201.91999995709  1.004998
4201.94999995642  1.003339
4201.97999995575  1.001725
4202.00999995508  0.9999789
4202.03999995441  0.9987187
4202.06999995374  1.002382
4202.09999995307  1.004054
4202.1299999524  0.9983502
4202.15999995173  0.999929
4202.18999995106  1.000919
4202.21999995039  1.000438
4202.24999994972  0.9985399
4202.27999994905  0.9961354
4202.30999994838  0.9966525
4202.3399999477  0.9982781
4202.36999994703  0.9985276
4202.39999994636  0.9980228
4202.42999994569  1.001989
4202.45999994502  1.001529
4202.48999994435  1.001897
4202.51999994368  1.002569
4202.54999994301  1.001913
4202.57999994234  1.001185
4202.60999994167  0.9978571
4202.639999941  0.9969162
4202.66999994033  0.9994014
4202.69999993966  1.0029
4202.72999993899  1.00223
4202.75999993832  1.001726
4202.78999993765  1.002074
4202.81999993698  1.002891
4202.84999993631  1.002986
4202.87999993563  1.001875
4202.90999993497  0.9995091
4202.93999993429  0.9985878
4202.96999993362  1.000255
4202.99999993295  0.9992983
4203.02999993228  1.004068
4203.05999993161  1.00447
4203.08999993094  1.003113
4203.11999993027  1.006987
4203.1499999296  1.0038
4203.17999992893  1.000747
4203.20999992826  1.00008
4203.23999992759  1.001303
4203.26999992692  1.001567
4203.29999992625  1.001073
4203.32999992558  1.000562
4203.35999992491  0.9996246
4203.38999992423  0.9989136
4203.41999992357  1.001698
4203.44999992289  1.003829
4203.47999992223  1.000424
4203.50999992155  0.996933
4203.53999992088  0.9997734
4203.56999992021  1.000942
4203.59999991954  0.9989821
4203.62999991887  0.9986827
4203.6599999182  1.001059
4203.68999991753  1.003319
4203.71999991686  0.9990093
4203.74999991619  0.9987293
4203.77999991552  0.9986693
4203.80999991485  0.9970738
4203.83999991418  0.9979492
4203.86999991351  0.9958853
4203.89999991284  0.9951988
4203.92999991217  0.9967302
4203.9599999115  0.9993739
4203.98999991082  0.9999343
4204.01999991015  0.995946
4204.04999990948  0.9952427
4204.07999990881  0.9960671
4204.10999990814  0.9937643
4204.13999990747  0.9966017
4204.1699999068  0.9996917
4204.19999990613  0.999467
4204.22999990546  0.9984543
4204.25999990479  1.003155
4204.28999990412  1.001427
4204.31999990345  0.9997
4204.34999990278  0.9998401
4204.37999990211  1.000833
4204.40999990144  0.9985153
4204.43999990077  1.000293
4204.4699999001  1.00056
4204.49999989943  0.9989294
4204.52999989876  0.9968961
4204.55999989808  0.9961655
4204.58999989741  0.9994252
4204.61999989674  0.9982505
4204.64999989607  0.9953403
4204.6799998954  0.9971611
4204.70999989473  0.9958045
4204.73999989406  0.9950577
4204.76999989339  0.9948408
4204.79999989272  0.9952945
4204.82999989205  0.9967076
4204.85999989138  0.9961551
4204.88999989071  0.9961355
4204.91999989004  0.997239
4204.94999988937  0.9985114
4204.9799998887  0.9973495
4205.00999988803  0.9948937
4205.03999988736  0.9946685
4205.06999988668  0.9959347
4205.09999988601  0.9968807
4205.12999988534  0.9964762
4205.15999988467  0.9984103
4205.189999884  0.9992493
4205.21999988333  1.000276
4205.24999988266  1.003283
4205.27999988199  1.001813
4205.30999988132  1.001472
4205.33999988065  0.9999323
4205.36999987998  0.9992832
4205.39999987931  1.003227
4205.42999987864  0.9979644
4205.45999987797  0.997478
4205.4899998773  0.9984391
4205.51999987663  0.9997159
4205.54999987596  1.004533
4205.57999987529  0.9974831
4205.60999987461  0.9980767
4205.63999987394  1.002406
4205.66999987327  1.003052
4205.6999998726  0.9965764
4205.72999987193  0.9985676
4205.75999987126  0.9981808
4205.78999987059  0.9973515
4205.81999986992  0.9997503
4205.84999986925  1.000173
4205.87999986858  1.001497
4205.90999986791  1.00065
4205.93999986724  0.9991785
